1681396177, 129
1681396178, 2471
1681396179, 3179
1681396180, 2881
1681396181, 2497
1681396182, 2672
1681396183, 2562
1681396184, 2177
1681396185, 3264
1681396186, 4171
1681396187, 3065
1681396188, 4204
1681396189, 3099
1681396190, 2201
1681396191, 2145
1681396192, 2534
1681396193, 2239
1681396194, 2566
1681396195, 2838
1681396196, 7277
1681396197, 7345
1681396198, 8123
1681396199, 4063
1681396200, 2596
1681396201, 2311
1681396202, 1906
1681396203, 2572
1681396204, 3623
1681396205, 2505
1681396206, 2287
1681396207, 2866
1681396208, 3253
1681396209, 2088
1681396210, 2017
1681396211, 2201
1681396212, 1664
1681396213, 1896
1681396214, 2612
1681396215, 2466
1681396216, 3144
1681396217, 2323
1681396218, 2735
1681396219, 2926
1681396220, 2951
1681396221, 2567
1681396222, 2382
1681396224, 1958
1681396225, 2038
1681396226, 2157
1681396227, 2295
1681396228, 2322
1681396229, 1872
1681396230, 2381
1681396231, 2434
1681396232, 2525
1681396233, 2518
1681396234, 2573
1681396235, 2552
1681396236, 2679
1681396237, 2516
1681396238, 1991
1681396239, 1983
1681396240, 3024
1681396241, 3112
1681396242, 2343
1681396243, 2492
1681396244, 2312
1681396245, 2474
1681396246, 2723
1681396247, 3200
1681396248, 2983
1681396249, 2306
1681396250, 2921
1681396251, 5597
1681396252, 9268
1681396253, 9127
1681396254, 9288
1681396255, 5551
1681396256, 2331
1681396257, 3700
1681396258, 2301
1681396259, 3129
1681396260, 3068
1681396261, 2723
1681396262, 2210
1681396263, 839
1681396264, 38
1681396265, 56
