1681394656, 257
1681394657, 1791
1681394658, 812
1681394659, 337
1681394661, 445
1681394662, 470
1681394663, 1123
1681394664, 2880
1681394665, 3071
1681394666, 3026
1681394667, 2763
1681394668, 2171
1681394669, 2992
1681394670, 2811
1681394671, 2353
1681394672, 3004
1681394673, 2635
1681394674, 2577
1681394675, 3035
1681394676, 2372
1681394677, 2630
1681394678, 3018
1681394679, 2282
1681394680, 2810
1681394681, 2991
1681394682, 2072
1681394683, 2972
1681394684, 3046
1681394685, 1974
1681394686, 3013
1681394687, 3046
1681394688, 2044
1681394689, 3029
1681394690, 3059
1681394691, 2110
1681394692, 3690
1681394693, 3093
1681394694, 2024
1681394695, 2371
1681394696, 872
1681394697, 345
1681394698, 306
1681394699, 421
1681394700, 564
1681394701, 1297
1681394702, 3750
1681394703, 4422
1681394704, 4649
1681394705, 4511
1681394706, 4617
1681394707, 4099
1681394708, 2863
1681394709, 4609
1681394710, 4152
1681394711, 3018
1681394712, 4613
1681394713, 4049
1681394714, 3384
1681394715, 4715
1681394717, 3741
1681394718, 3474
1681394719, 4615
1681394720, 3578
1681394721, 4114
1681394722, 4455
1681394723, 3019
1681394724, 4173
1681394725, 4479
1681394726, 2829
1681394727, 4691
1681394728, 4486
1681394729, 2767
1681394730, 4684
1681394731, 4541
1681394732, 2910
1681394733, 4722
1681394734, 4303
1681394735, 3038
1681394736, 2683
1681394737, 561
1681394738, 38
1681394739, 22
1681394740, 201
1681394741, 225
1681394742, 341
1681394743, 816
1681394744, 2284
1681394745, 4077
1681394746, 3873
1681394747, 3887
1681394748, 4066
1681394749, 4112
1681394750, 2647
1681394751, 4193
1681394752, 3737
1681394753, 2748
1681394754, 4162
1681394755, 3605
1681394756, 2983
1681394757, 4166
1681394758, 3281
1681394759, 3012
1681394760, 4151
1681394761, 3093
1681394762, 3221
1681394763, 4247
1681394764, 3003
1681394765, 3243
1681394766, 4180
1681394767, 2858
1681394768, 3492
1681394769, 4197
1681394770, 2613
1681394772, 3618
1681394773, 4274
1681394774, 2653
1681394775, 4060
1681394776, 4255
1681394777, 2202
1681394778, 2499
1681394779, 1185
1681394780, 356
1681394781, 297
1681394782, 508
1681394783, 2047
1681394784, 512
1681394785, 1232
1681394786, 3928
1681394787, 5784
1681394788, 5895
1681394789, 5767
1681394790, 5343
1681394791, 5591
1681394792, 3947
1681394793, 4542
1681394794, 4864
1681394795, 3143
1681394796, 4982
1681394797, 4702
1681394798, 2648
1681394799, 5203
1681394800, 4591
1681394801, 2537
1681394802, 5254
1681394803, 4406
1681394804, 2706
1681394805, 5225
1681394806, 4287
1681394807, 2942
1681394808, 5221
1681394809, 4310
1681394810, 2896
1681394811, 5215
1681394812, 4181
1681394813, 3004
1681394814, 5109
1681394815, 4106
1681394816, 3191
1681394817, 4973
1681394818, 3961
1681394819, 2613
1681394820, 2267
1681394821, 315
1681394822, 342
1681394823, 362
1681394824, 357
1681394825, 407
1681394826, 935
1681394827, 3671
1681394828, 4903
1681394830, 4885
1681394831, 4873
1681394832, 4929
1681394833, 5022
1681394834, 3389
1681394835, 4661
1681394836, 4998
1681394837, 2809
1681394838, 4982
1681394839, 5011
1681394840, 2764
1681394841, 4945
1681394842, 5028
1681394843, 2716
1681394844, 4968
1681394845, 5028
1681394846, 2708
1681394847, 4953
1681394848, 5028
1681394849, 2791
1681394850, 4973
1681394851, 4927
1681394852, 2823
1681394853, 4981
1681394854, 4839
1681394855, 2944
1681394856, 4959
1681394857, 4684
1681394858, 3089
1681394859, 4976
1681394860, 4489
1681394861, 2500
1681394862, 2444
1681394863, 1096
1681394864, 195
1681394865, 153
1681394866, 169
1681394867, 1310
1681394868, 3699
1681394869, 3435
1681394870, 3850
1681394871, 4138
1681394872, 2282
1681394873, 3896
1681394874, 4119
1681394875, 2494
1681394876, 3940
1681394877, 4158
1681394878, 2451
1681394879, 3972
1681394880, 4338
1681394881, 2444
1681394882, 3975
1681394883, 4306
1681394884, 2413
1681394885, 4031
1681394886, 4181
1681394887, 2449
1681394888, 4004
1681394889, 3981
1681394891, 2526
1681394892, 4145
1681394893, 3997
1681394894, 2654
1681394895, 4103
1681394896, 3630
1681394897, 2887
1681394898, 4111
1681394899, 3413
1681394900, 2645
1681394901, 2564
1681394902, 969
1681394903, 71
1681394904, 69
1681394905, 366
1681394906, 2965
1681394907, 4466
1681394908, 3406
1681394909, 2976
1681394910, 3213
1681394911, 3355
1681394912, 4113
1681394913, 2990
1681394914, 3856
1681394915, 3861
1681394916, 2711
1681394917, 4149
1681394918, 3901
1681394919, 2966
1681394920, 3976
1681394921, 3697
1681394922, 3435
1681394923, 4061
1681394924, 3414
1681394925, 2963
1681394926, 3932
1681394927, 2895
1681394928, 2942
1681394929, 3914
1681394930, 2575
1681394931, 3423
1681394932, 4148
1681394933, 2668
1681394934, 3829
1681394935, 3933
1681394936, 2494
1681394937, 3914
1681394938, 4142
1681394939, 2393
1681394940, 3114
1681394941, 1967
1681394942, 388
1681394943, 41
1681394944, 228
1681394945, 656
1681394946, 2496
1681394948, 4944
1681394949, 5236
1681394950, 5457
1681394951, 5295
1681394952, 4121
1681394953, 4724
1681394954, 5069
1681394955, 2870
1681394956, 4942
1681394957, 4867
1681394958, 3028
1681394959, 5109
1681394960, 4923
1681394961, 3004
1681394962, 4987
1681394963, 4926
1681394964, 2961
