1681331616, 109
1681331617, 154
1681331618, 273
1681331619, 1891
1681331620, 3243
1681331621, 327
1681331622, 229
1681331623, 29
1681331624, 17
1681331625, 19
1681331626, 19
1681331627, 17
1681331628, 7
1681331629, 12
1681331630, 18
1681331631, 439
1681331632, 212
1681331633, 43
1681331635, 7
1681331636, 1505
1681331637, 382
1681331638, 1090
1681331639, 614
1681331640, 217
1681331641, 2719
1681331642, 805
1681331643, 2797
1681331644, 3986
1681331645, 1280
1681331646, 1285
1681331647, 823
1681331648, 3709
1681331649, 3795
1681331650, 2149
1681331651, 1848
1681331652, 3552
1681331653, 3974
1681331654, 4519
1681331655, 3837
1681331656, 3949
1681331657, 2610
1681331658, 4345
1681331659, 3626
1681331660, 2437
1681331661, 3892
1681331662, 2910
1681331663, 1013
1681331664, 1868
1681331665, 600
1681331666, 458
1681331667, 757
1681331668, 480
1681331669, 648
1681331670, 929
1681331671, 544
1681331672, 462
1681331673, 541
1681331674, 509
1681331675, 502
1681331676, 436
1681331677, 679
1681331678, 765
1681331679, 981
1681331680, 1980
1681331681, 644
1681331682, 533
1681331683, 125
1681331684, 80
1681331685, 73
1681331686, 412
1681331688, 392
1681331689, 114
1681331690, 1588
1681331691, 417
1681331692, 1880
1681331693, 800
1681331694, 255
1681331695, 518
1681331696, 113
1681331697, 105
1681331698, 767
1681331699, 759
1681331700, 880
1681331701, 904
1681331702, 1760
1681331703, 1199
1681331704, 720
1681331705, 1002
1681331706, 1103
1681331707, 142
1681331708, 765
1681331709, 3959
1681331710, 3354
1681331711, 2897
1681331712, 3699
1681331713, 2692
1681331714, 3716
1681331715, 3164
1681331716, 3908
1681331717, 3434
1681331718, 2825
1681331719, 3714
1681331720, 2924
1681331721, 3773
1681331722, 2685
1681331723, 3917
1681331724, 3281
1681331725, 3076
1681331726, 3326
1681331727, 3096
1681331728, 3767
1681331729, 2289
1681331730, 24
1681331731, 21
1681331732, 15
1681331733, 22
1681331734, 18
1681331735, 12
1681331736, 338
1681331737, 461
1681331738, 464
1681331739, 21
1681331740, 117
1681331741, 4394
1681331742, 5319
1681331744, 9360
1681331745, 6918
1681331746, 953
1681331747, 595
1681331748, 1046
1681331749, 902
1681331750, 938
1681331751, 225
1681331752, 1446
1681331753, 2770
1681331754, 2214
1681331755, 1541
1681331756, 1514
1681331757, 230
1681331758, 438
1681331759, 422
1681331760, 446
1681331761, 192
1681331762, 320
1681331763, 179
1681331764, 264
1681331765, 289
1681331766, 2145
1681331767, 136
1681331768, 582
1681331769, 141
1681331770, 416
1681331771, 372
1681331772, 324
1681331773, 644
1681331774, 435
1681331775, 259
1681331776, 133
1681331777, 278
1681331778, 275
1681331779, 584
1681331780, 141
1681331781, 390
1681331782, 156
1681331783, 259
1681331784, 366
1681331785, 289
1681331786, 251
1681331787, 142
1681331788, 400
1681331789, 273
1681331790, 247
1681331791, 392
1681331792, 266
1681331793, 266
1681331794, 272
1681331795, 280
1681331796, 247
1681331798, 240
1681331799, 257
1681331800, 663
1681331801, 153
1681331802, 425
1681331803, 160
1681331804, 324
1681331805, 275
1681331806, 364
1681331807, 141
1681331808, 361
1681331809, 196
1681331810, 364
1681331811, 235
1681331812, 382
1681331813, 274
1681331814, 338
1681331815, 275
1681331816, 444
1681331817, 130
1681331818, 406
1681331819, 202
1681331820, 417
1681331821, 308
1681331822, 340
1681331823, 161
1681331824, 411
1681331825, 148
1681331826, 606
1681331827, 125
1681331828, 248
1681331829, 697
1681331830, 255
1681331831, 309
1681331832, 155
1681331833, 377
1681331834, 335
1681331835, 179
1681331836, 239
1681331837, 132
1681331838, 413
1681331839, 153
1681331840, 405
1681331841, 565
1681331842, 147
1681331843, 138
1681331844, 434
1681331845, 136
1681331846, 426
1681331847, 130
1681331848, 425
1681331850, 159
1681331851, 467
1681331852, 1107
1681331853, 220
1681331854, 458
1681331855, 129
1681331856, 393
1681331857, 266
1681331858, 360
1681331859, 324
1681331860, 349
1681331861, 297
1681331862, 389
1681331863, 364
1681331864, 272
1681331865, 279
1681331866, 250
1681331867, 270
1681331868, 269
1681331869, 265
1681331870, 267
1681331871, 158
1681331872, 389
1681331873, 142
1681331874, 513
1681331875, 135
1681331876, 393
1681331877, 133
1681331878, 269
1681331879, 565
1681331880, 136
1681331881, 448
1681331882, 144
1681331883, 340
1681331884, 213
1681331885, 302
1681331886, 377
1681331887, 129
1681331888, 400
1681331889, 162
1681331890, 439
1681331891, 551
1681331892, 204
1681331893, 192
1681331894, 422
1681331895, 185
1681331896, 512
1681331897, 407
1681331898, 177
1681331899, 409
1681331900, 259
1681331901, 281
1681331902, 277
1681331903, 258
1681331905, 203
1681331906, 993
1681331907, 179
1681331908, 343
1681331909, 334
1681331910, 340
1681331911, 244
1681331912, 545
1681331913, 143
1681331914, 444
1681331915, 270
1681331916, 278
1681331917, 135
1681331918, 150
1681331919, 560
1681331920, 260
1681331921, 267
1681331922, 276
1681331923, 304
1681331924, 314
1681331925, 383
1681331926, 121
1681331927, 250
1681331928, 269
1681331929, 425
1681331930, 142
1681331931, 240
1681331932, 473
1681331933, 617
1681331934, 494
1681331935, 250
1681331936, 138
1681331937, 260
1681331938, 289
1681331939, 250
1681331940, 277
1681331941, 294
1681331942, 277
1681331943, 429
1681331944, 144
1681331945, 413
1681331946, 137
1681331947, 411
1681331948, 410
1681331949, 289
1681331950, 274
1681331951, 135
1681331952, 425
1681331953, 298
1681331954, 420
1681331955, 147
1681331956, 239
1681331957, 315
1681331959, 181
1681331960, 533
1681331961, 138
1681331962, 281
1681331963, 132
1681331964, 403
1681331965, 269
1681331966, 286
1681331967, 404
1681331968, 141
1681331969, 244
1681331970, 295
1681331971, 398
1681331972, 142
1681331973, 404
1681331974, 143
1681331975, 425
1681331976, 262
1681331977, 254
1681331978, 126
1681331979, 441
1681331980, 271
1681331981, 398
1681331982, 210
1681331983, 217
1681331984, 528
1681331985, 262
1681331986, 262
1681331987, 269
1681331988, 277
1681331989, 259
1681331990, 280
1681331991, 274
1681331992, 155
1681331993, 452
1681331994, 178
1681331995, 388
1681331996, 150
1681331997, 395
1681331998, 303
1681331999, 401
1681332000, 433
1681332001, 296
1681332002, 259
1681332003, 160
1681332004, 426
1681332005, 139
1681332006, 356
1681332007, 304
1681332008, 201
1681332009, 219
1681332010, 259
1681332012, 255
1681332013, 136
1681332014, 581
1681332015, 269
1681332016, 264
1681332017, 420
1681332018, 272
1681332019, 300
1681332020, 145
1681332021, 392
1681332022, 161
1681332023, 383
1681332024, 270
1681332025, 385
1681332026, 266
1681332027, 278
1681332028, 285
1681332029, 271
1681332030, 297
1681332031, 236
1681332032, 160
1681332033, 338
1681332034, 391
1681332035, 220
1681332036, 298
1681332037, 256
1681332038, 285
1681332039, 272
1681332040, 264
1681332041, 293
1681332042, 269
1681332043, 279
1681332044, 264
1681332045, 402
1681332046, 261
1681332047, 254
1681332048, 277
1681332049, 451
1681332050, 124
1681332051, 443
1681332052, 137
1681332053, 434
1681332054, 479
1681332055, 133
1681332056, 350
1681332057, 206
1681332058, 314
1681332059, 223
1681332060, 308
1681332061, 311
1681332062, 878
1681332063, 4480
1681332065, 2258
1681332066, 405
1681332067, 269
1681332068, 451
1681332069, 282
1681332070, 273
1681332071, 259
1681332072, 148
1681332073, 404
1681332074, 214
1681332075, 552
1681332076, 256
1681332077, 255
1681332078, 178
1681332079, 245
1681332080, 456
1681332081, 242
1681332082, 174
1681332083, 294
1681332084, 343
1681332085, 193
1681332086, 362
1681332087, 196
1681332088, 282
1681332089, 141
1681332090, 145
1681332091, 129
1681332092, 1558
1681332093, 1829
1681332094, 5618
1681332095, 5667
1681332096, 4472
1681332097, 1592
1681332098, 1438
1681332099, 1433
1681332100, 1749
1681332101, 1383
1681332102, 1422
1681332103, 1048
1681332104, 140
1681332105, 163
1681332106, 147
1681332107, 121
1681332108, 138
1681332109, 117
1681332110, 129
1681332111, 1360
1681332112, 8400
1681332113, 7533
1681332114, 770
1681332115, 925
1681332116, 1023
1681332117, 2458
1681332118, 1951
1681332119, 1976
1681332120, 252
1681332121, 509
1681332123, 1933
1681332124, 3418
1681332125, 1882
1681332126, 685
1681332127, 867
1681332128, 1064
1681332129, 1051
1681332130, 455
1681332131, 461
1681332132, 364
1681332133, 93
1681332134, 1829
1681332135, 5393
1681332136, 2929
1681332137, 2913
1681332138, 2658
1681332139, 2658
1681332140, 2626
1681332141, 2946
1681332142, 2815
1681332143, 3301
1681332144, 2677
1681332145, 2776
1681332146, 2650
1681332147, 2947
1681332148, 2777
1681332149, 2313
1681332150, 2066
1681332151, 2041
1681332152, 2522
1681332153, 2891
1681332154, 3487
1681332155, 2419
